event_id,created_datetime,start_datetime,resolved_datetime,closed_datetime,end_datetime,event_cause,sub_cause,description,comment,priority,requires_road_closure,corridor,zone,ward,junction,latitude,longitude,veh_type,veh_no,reported_by,source_channel,status,severity_reported,Pot_holes,water_logging,tree_fall,weather,rainfall_mm,temperature_c,lanes_blocked,num_vehicles_involved,injuries,fatalities,responder_unit,response_team_size,diversion_applied,signal_id,camera_id,district,police_station,contact_number,landmark,direction,updated_datetime,remarks
EVT-003338,2024-02-12T09:35:00+00:00,2024-02-12T09:35:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,high,true,Tumkur Road,Z2,W37,,13.09631,77.68171,two_wheeler,KA55AB2903,officer,radio,open,critical,0,0,0,clear,0.00,26.4,2,1,0,0,,4,true,SIG116,,Bengaluru,PS24,,,EB,2024-02-12T09:35:00+00:00,
EVT-003339,2024-04-11T18:47:00+00:00,2024-04-11T18:47:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,ORR West,Z5,W167,,13.100852,77.721531,,,officer,radio,open,medium,0,0,0,clear,0.00,24.8,1,3,2,0,,2,false,SIG109,,Bengaluru,PS6,,,NB,2024-04-11T18:47:00+00:00,
EVT-003340,2023-11-03T19:20:00+00:00,2023-11-03T19:20:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z5,W130,,12.884186,77.597778,bus,KA21AB9004,officer,radio,open,low,0,0,0,rain,6.17,28.1,0,2,0,0,,1,false,SIG31,,Bengaluru,PS27,,,WB,2023-11-03T19:20:00+00:00,
EVT-003341,2023-12-25T02:59:00+00:00,2023-12-25T02:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,ORR East,Z4,W172,,12.970474,77.496302,lcv,KA45AB5512,officer,radio,open,medium,0,0,0,clear,2.38,23.9,1,3,0,0,,2,false,SIG46,,Bengaluru,PS20,,,NB,2023-12-25T02:59:00+00:00,
EVT-003342,2024-01-13T21:19:00+00:00,2024-01-13T21:19:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z2,W66,,13.019881,77.59087,lcv,KA37AB1226,officer,radio,open,low,0,0,0,clear,0.00,24.2,0,2,0,0,,4,false,SIG13,,Bengaluru,PS32,,,NB,2024-01-13T21:19:00+00:00,
EVT-003343,2023-11-02T11:37:00+00:00,2023-11-02T11:37:00+00:00,2023-11-02T12:21:16.998711+00:00,,,breakdown,,vehicle breakdown blocking lane,,low,false,Magadi Road,Z6,W49,,13.096085,77.681218,truck,KA09AB6327,officer,radio,resolved,low,0,0,0,clear,3.09,30.6,1,1,0,0,,2,false,SIG96,,Bengaluru,PS31,,,EB,2023-11-02T11:37:00+00:00,
EVT-003344,2024-04-11T10:43:00+00:00,2024-04-11T10:43:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,medium,true,Hosur Road,Z6,W176,,13.030665,77.623365,car,KA05AB8361,officer,radio,open,high,0,0,0,clear,0.00,18.0,1,3,0,0,,4,true,SIG105,,Bengaluru,PS40,,,WB,2024-04-11T10:43:00+00:00,
EVT-003345,2023-11-25T11:46:00+00:00,2023-11-25T11:46:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Mysore Road,Z3,W114,,12.868086,77.522389,,,officer,radio,open,medium,0,0,0,clear,0.10,26.3,1,1,0,0,,4,false,SIG108,,Bengaluru,PS44,,,EB,2023-11-25T11:46:00+00:00,
EVT-003346,2024-01-18T16:34:00+00:00,2024-01-18T16:34:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z3,W98,,13.009101,77.576247,auto,KA38AB5544,officer,radio,open,low,0,0,0,clear,0.00,36.2,0,3,0,0,,0,false,SIG147,,Bengaluru,PS9,,,WB,2024-01-18T16:34:00+00:00,
EVT-003347,2024-03-11T08:40:00+00:00,2024-03-11T08:40:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Kanakapura Road,Z5,W86,,12.919804,77.512304,car,KA02AB6182,officer,radio,open,low,0,0,0,clear,0.00,26.6,0,1,0,0,,1,false,SIG69,,Bengaluru,PS22,,,SB,2024-03-11T08:40:00+00:00,
EVT-003348,2024-03-16T03:14:00+00:00,2024-03-16T03:14:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z6,W133,,13.086969,77.712301,auto,KA36AB2477,officer,radio,open,medium,0,0,0,clear,0.00,28.7,0,3,0,0,,3,false,SIG36,,Bengaluru,PS17,,,EB,2024-03-16T03:14:00+00:00,
EVT-003349,2023-11-11T11:13:00+00:00,2023-11-11T11:13:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z1,W32,,13.009264,77.615179,two_wheeler,KA33AB0735,officer,radio,open,low,0,0,0,clear,0.00,24.7,1,1,0,0,,2,false,SIG4,,Bengaluru,PS8,,,WB,2023-11-11T11:13:00+00:00,
EVT-003350,2023-12-15T03:01:00+00:00,2023-12-15T03:01:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z1,W117,,12.848242,77.581872,bus,KA58AB9382,officer,radio,open,low,0,0,0,clear,0.00,22.2,0,3,0,0,,0,false,SIG16,,Bengaluru,PS44,,,SB,2023-12-15T03:01:00+00:00,
EVT-003351,2024-01-15T17:16:00+00:00,2024-01-15T17:16:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z7,W96,,13.008431,77.594055,truck,KA35AB2581,officer,radio,open,low,0,0,0,clear,4.35,25.2,0,2,0,0,,4,false,SIG35,,Bengaluru,PS25,,,SB,2024-01-15T17:16:00+00:00,
EVT-003352,2024-01-16T00:46:00+00:00,2024-01-16T00:46:00+00:00,2024-01-16T01:45:08.900618+00:00,,,others,,incident reported,,medium,false,ORR West,Z7,W118,,12.871648,77.470993,,,officer,radio,resolved,low,0,0,0,clear,0.00,22.6,1,1,0,0,,1,false,SIG127,,Bengaluru,PS16,,,WB,2024-01-16T00:46:00+00:00,
EVT-003353,2023-11-16T09:07:00+00:00,2023-11-16T09:07:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Hosur Road,Z1,W99,,13.029481,77.495573,auto,KA34AB0056,officer,radio,open,low,0,0,0,clear,0.00,26.0,0,1,0,0,,0,false,SIG146,,Bengaluru,PS24,,,NB,2023-11-16T09:07:00+00:00,
EVT-003354,2023-12-30T03:41:00+00:00,2023-12-30T03:41:00+00:00,,,,tree_fall,,tree fallen across carriageway,,medium,false,Mysore Road,Z1,W143,,12.880233,77.492502,,,officer,radio,open,low,0,0,1,clear,0.00,26.6,0,3,0,0,,0,false,SIG55,,Bengaluru,PS38,,,WB,2023-12-30T03:41:00+00:00,
EVT-003355,2024-01-12T16:08:00+00:00,2024-01-12T16:08:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Sarjapur Road,Z1,W95,,13.050136,77.62061,,,officer,radio,open,critical,0,0,0,clear,0.00,29.9,3,2,2,0,,1,true,SIG129,,Bengaluru,PS31,,,SB,2024-01-12T16:08:00+00:00,
EVT-003356,2024-02-21T08:57:00+00:00,2024-02-21T08:57:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z8,W87,,13.082077,77.631388,truck,KA36AB8666,officer,radio,open,medium,0,0,0,clear,0.00,26.0,1,2,0,0,,4,false,SIG61,,Bengaluru,PS10,,,WB,2024-02-21T08:57:00+00:00,
EVT-003357,2024-03-22T12:49:00+00:00,2024-03-22T12:49:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z4,W92,,13.025447,77.586373,truck,KA13AB0807,officer,radio,open,low,0,0,0,rain,10.72,22.7,1,3,0,0,,0,false,SIG152,,Bengaluru,PS41,,,EB,2024-03-22T12:49:00+00:00,
EVT-003358,2024-03-27T05:52:00+00:00,2024-03-27T05:52:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z3,W44,,12.906062,77.496023,two_wheeler,KA56AB5320,officer,radio,open,medium,0,0,0,clear,2.0,27.2,0,3,0,0,,0,false,SIG86,,Bengaluru,PS7,,,WB,2024-03-27T05:52:00+00:00,
EVT-003359,2024-01-31T13:08:00+00:00,2024-01-31T13:08:00+00:00,,,,others,,incident reported,,high,false,Mysore Road,Z7,W43,,12.984274,77.723903,,,officer,radio,open,medium,0,0,0,clear,0.00,28.0,1,1,0,0,,2,false,SIG41,,Bengaluru,PS34,,,SB,2024-01-31T13:08:00+00:00,
EVT-003360,2024-04-02T12:29:00+00:00,2024-04-02T12:29:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Hosur Road,Z7,W155,,13.009999,77.690191,truck,KA33AB5703,officer,radio,open,low,0,0,0,rain,10.57,24.1,1,2,0,0,,3,false,SIG80,,Bengaluru,PS5,,,EB,2024-04-02T12:29:00+00:00,
EVT-003361,2024-04-03T21:08:00+00:00,2024-04-03T21:08:00+00:00,,2024-04-04T01:11:32.757928+00:00,,breakdown,,vehicle breakdown blocking lane,,low,false,Sarjapur Road,Z1,W149,J269,12.858885,77.483477,bus,KA55AB2597,officer,radio,closed,low,0,0,0,clear,0.38,28.4,0,3,0,0,,2,false,SIG36,,Bengaluru,PS19,,,NB,2024-04-03T21:08:00+00:00,
EVT-003362,2024-01-30T03:05:00+00:00,2024-01-30T03:05:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z1,W78,,12.986622,77.643807,bus,KA09AB1317,officer,radio,open,medium,0,0,0,clear,3.14,29.6,1,1,0,0,,3,false,SIG162,,Bengaluru,PS7,,,SB,2024-01-30T03:05:00+00:00,
EVT-003363,2024-01-24T16:41:00+00:00,2024-01-24T16:41:00+00:00,,,,pot_holes,,pothole causing slowdown,,medium,false,Magadi Road,Z8,W59,,12.863884,77.574938,,,officer,radio,open,high,1,0,0,clear,4.67,26.6,1,1,0,0,,3,false,SIG143,,Bengaluru,PS30,,,EB,2024-01-24T16:41:00+00:00,
EVT-003364,2024-03-29T05:27:00+00:00,2024-03-29T05:27:00+00:00,,,,breakdown,,vehicle breakdown blocking lane; road closure required,,low,true,Magadi Road,Z7,W96,,13.022764,77.720706,bus,KA07AB9732,officer,radio,open,medium,0,0,0,rain,10.82,24.5,3,2,0,0,,1,true,SIG9,,Bengaluru,PS48,,,WB,2024-03-29T05:27:00+00:00,
EVT-003365,2024-02-11T17:35:00+00:00,2024-02-11T17:35:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,ORR East,Z1,W92,,13.105138,77.654364,lcv,KA28AB5307,officer,radio,open,medium,0,0,0,rain,8.48,23.3,1,3,0,0,,4,false,SIG61,,Bengaluru,PS1,,,NB,2024-02-11T17:35:00+00:00,
EVT-003366,2024-02-18T17:38:00+00:00,2024-02-18T17:38:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,Kanakapura Road,Z7,W182,,13.108858,77.737593,,,officer,radio,open,medium,1,0,0,clear,0.00,21.0,0,2,0,0,,1,false,SIG117,,Bengaluru,PS23,,,WB,2024-02-18T17:38:00+00:00,
EVT-003367,2023-12-11T18:01:00+00:00,2023-12-11T18:01:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z4,W47,,13.014804,77.553128,auto,KA18AB7209,officer,radio,open,low,0,0,0,clear,0.00,25.9,1,2,0,0,,0,false,SIG108,,Bengaluru,PS1,,,SB,2023-12-11T18:01:00+00:00,
EVT-003368,2024-04-12T15:26:00+00:00,2024-04-12T15:26:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z1,W71,J180,13.001999,77.72918,truck,KA03AB5420,officer,radio,open,medium,0,0,0,clear,0.00,28.7,1,2,0,0,,2,false,SIG101,,Bengaluru,PS12,,,WB,2024-04-12T15:26:00+00:00,
EVT-003369,2024-01-18T07:17:00+00:00,2024-01-18T07:17:00+00:00,2024-01-18T07:25:49.104164+00:00,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z1,W151,,12.933225,77.576387,truck,KA53AB5241,officer,radio,resolved,high,0,0,0,clear,0.24,31.4,1,2,0,0,,3,false,SIG18,,Bengaluru,PS5,,,NB,2024-01-18T07:17:00+00:00,
EVT-003370,2023-11-30T18:18:00+00:00,2023-11-30T18:18:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Kanakapura Road,Z1,W72,,12.984731,77.682794,truck,KA35AB5904,officer,radio,open,low,0,0,0,clear,0.00,27.9,0,1,0,0,,3,false,SIG155,,Bengaluru,PS21,,,EB,2023-11-30T18:18:00+00:00,
EVT-003371,2024-02-26T22:56:00+00:00,2024-02-26T22:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Tumkur Road,Z1,W62,,12.992374,77.565983,auto,KA21AB9219,officer,radio,open,medium,0,0,0,clear,4.93,25.9,0,1,0,0,,0,false,SIG145,,Bengaluru,PS16,,,NB,2024-02-26T22:56:00+00:00,
EVT-003372,2023-12-18T00:17:00+00:00,2023-12-18T00:17:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,ORR West,Z8,W104,J25,12.971547,77.542299,,,officer,radio,open,high,0,0,0,rain,7.01,27.1,2,1,0,0,,1,true,SIG5,,Bengaluru,PS28,,,WB,2023-12-18T00:17:00+00:00,
EVT-003373,2023-12-26T04:07:00+00:00,2023-12-26T04:07:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR East,Z6,W43,,13.063596,77.757943,car,KA51AB2843,officer,radio,open,low,0,0,0,clear,0.00,24.2,1,1,0,0,,0,false,SIG98,,Bengaluru,PS22,,,EB,2023-12-26T04:07:00+00:00,
EVT-003374,2024-02-22T07:42:00+00:00,2024-02-22T07:42:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Magadi Road,Z5,W167,,13.048319,77.755852,auto,KA58AB1258,officer,radio,open,medium,0,0,0,clear,4.08,20.0,0,2,0,0,,4,false,SIG21,,Bengaluru,PS13,,,SB,2024-02-22T07:42:00+00:00,
EVT-003375,2024-01-02T22:59:00+00:00,2024-01-02T22:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z4,W70,J221,13.017473,77.549236,bus,KA34AB0368,officer,radio,open,low,0,0,0,clear,1.76,26.3,0,1,0,0,,4,false,SIG122,,Bengaluru,PS33,,,WB,2024-01-02T22:59:00+00:00,
EVT-003376,2024-01-16T19:54:00+00:00,2024-01-16T19:54:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Mysore Road,Z1,W83,,13.037781,77.570244,car,KA22AB8750,officer,radio,open,low,0,0,0,clear,2.57,27.7,0,1,0,0,,3,false,SIG60,,Bengaluru,PS25,,,SB,2024-01-16T19:54:00+00:00,
EVT-003377,2023-12-29T00:27:00+00:00,2023-12-29T00:27:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR West,Z3,W67,,13.098978,77.493773,auto,KA19AB7271,officer,radio,open,medium,0,0,0,rain,14.58,24.6,0,3,0,0,,1,false,SIG108,,Bengaluru,PS22,,,EB,2023-12-29T00:27:00+00:00,
EVT-003378,2024-02-03T02:08:00+00:00,2024-02-03T02:08:00+00:00,,2024-02-03T06:20:03.798386+00:00,,pot_holes,,pothole causing slowdown,,low,false,Kanakapura Road,Z2,W50,,13.066456,77.691945,,,officer,radio,closed,low,1,0,0,clear,1.11,22.1,0,1,0,0,,2,false,SIG105,,Bengaluru,PS28,,,SB,2024-02-03T02:08:00+00:00,
EVT-003379,2024-02-26T09:57:00+00:00,2024-02-26T09:57:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Magadi Road,Z4,W177,,13.021379,77.527232,lcv,KA26AB7159,officer,radio,open,medium,0,0,0,rain,9.14,24.8,1,3,0,0,,2,false,SIG130,,Bengaluru,PS26,,,NB,2024-02-26T09:57:00+00:00,
EVT-003380,2024-02-04T20:23:00+00:00,2024-02-04T20:23:00+00:00,,,,pot_holes,,pothole causing slowdown,,high,false,ORR West,Z8,W193,,13.074626,77.4719,,,officer,radio,open,low,1,0,0,rain,6.24,28.2,0,3,0,0,,3,false,SIG144,,Bengaluru,PS45,,,EB,2024-02-04T20:23:00+00:00,
EVT-003381,2024-02-11T02:02:00+00:00,2024-02-11T02:02:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Kanakapura Road,Z7,W12,,12.938279,77.638934,,,officer,radio,open,critical,0,0,0,rain,9.25,25.9,3,1,1,0,,2,true,SIG34,,Bengaluru,PS1,,,NB,2024-02-11T02:02:00+00:00,
EVT-003382,2024-03-29T03:58:00+00:00,2024-03-29T03:58:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Old Madras Road,Z8,W103,,13.115842,77.531382,,,officer,radio,open,medium,0,0,0,clear,1.92,21.1,0,1,1,0,,0,false,SIG160,,Bengaluru,PS11,,,EB,2024-03-29T03:58:00+00:00,
EVT-003383,2024-04-09T01:21:00+00:00,2024-04-09T01:21:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,high,false,Mysore Road,Z2,W180,,13.050412,77.754374,truck,KA37AB6019,officer,radio,open,high,0,0,0,clear,2.32,25.8,1,3,0,0,,3,false,SIG160,,Bengaluru,PS40,,,SB,2024-04-09T01:21:00+00:00,
EVT-003384,2024-02-22T22:56:00+00:00,2024-02-22T22:56:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Tumkur Road,Z5,W4,,12.861633,77.534361,lcv,KA11AB3493,officer,radio,open,medium,0,0,0,clear,4.18,29.5,0,2,0,0,,3,false,SIG13,,Bengaluru,PS14,,,SB,2024-02-22T22:56:00+00:00,
EVT-003385,2024-02-18T22:03:00+00:00,2024-02-18T22:03:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Mysore Road,Z5,W55,,12.873085,77.685542,,,officer,radio,open,medium,0,0,0,rain,6.99,27.3,0,2,2,0,,4,true,SIG22,,Bengaluru,PS43,,,SB,2024-02-18T22:03:00+00:00,
EVT-003386,2024-02-01T18:59:00+00:00,2024-02-01T18:59:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,Bellary Road,Z1,W82,,13.063414,77.648836,bus,KA12AB6652,officer,radio,open,low,0,0,0,rain,5.76,25.6,0,3,0,0,,1,false,SIG121,,Bengaluru,PS43,,,NB,2024-02-01T18:59:00+00:00,
EVT-003387,2024-04-24T11:25:00+00:00,2024-04-24T11:25:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z1,W28,,13.061864,77.604583,lcv,KA06AB9606,officer,radio,open,medium,0,0,0,clear,0.00,27.1,1,3,0,0,,1,false,SIG38,,Bengaluru,PS32,,,NB,2024-04-24T11:25:00+00:00,
EVT-003388,2024-01-14T04:03:00+00:00,2024-01-14T04:03:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,ORR West,Z7,W21,,12.954012,77.765466,auto,KA04AB9771,officer,radio,open,low,0,0,0,clear,2.24,28.9,0,1,0,0,,0,false,SIG85,,Bengaluru,PS38,,,EB,2024-01-14T04:03:00+00:00,
EVT-003389,2024-03-18T09:09:00+00:00,2024-03-18T09:09:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z3,W141,,12.973317,77.642816,bus,KA22AB3302,officer,radio,open,low,0,0,0,rain,7.64,25.9,0,1,0,0,,0,false,SIG157,,Bengaluru,PS5,,,NB,2024-03-18T09:09:00+00:00,
EVT-003390,2023-11-07T20:07:00+00:00,2023-11-07T20:07:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Old Madras Road,Z4,W21,J353,13.014283,77.462283,car,KA19AB3049,officer,radio,open,medium,0,0,0,clear,0.00,26.7,1,2,0,0,,1,false,SIG101,,Bengaluru,PS42,,,SB,2023-11-07T20:07:00+00:00,
EVT-003391,2024-01-13T13:12:00+00:00,2024-01-13T13:12:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Magadi Road,Z1,W55,,12.872922,77.747805,,,officer,radio,open,high,0,0,0,rain,6.76,28.1,0,1,0,0,,4,true,SIG129,,Bengaluru,PS13,,,SB,2024-01-13T13:12:00+00:00,
EVT-003392,2024-03-11T23:31:00+00:00,2024-03-11T23:31:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,ORR East,Z2,W6,,13.003393,77.682171,,,officer,radio,open,medium,0,1,0,rain,18.02,25.0,1,3,0,0,,3,false,SIG50,,Bengaluru,PS24,,,SB,2024-03-11T23:31:00+00:00,
EVT-003393,2024-01-01T14:49:00+00:00,2024-01-01T14:49:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Bellary Road,Z1,W69,,12.872886,77.490692,,,officer,radio,open,medium,0,0,0,clear,0.39,21.6,1,3,2,0,,1,false,SIG16,,Bengaluru,PS27,,,SB,2024-01-01T14:49:00+00:00,
EVT-003394,2024-04-01T12:32:00+00:00,2024-04-01T12:32:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z6,W173,,13.099343,77.718045,two_wheeler,KA51AB3258,officer,radio,open,low,0,0,0,clear,2.45,25.7,0,1,0,0,,2,false,SIG157,,Bengaluru,PS27,,,EB,2024-04-01T12:32:00+00:00,
EVT-003395,2023-11-20T20:55:00+00:00,2023-11-20T20:55:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Tumkur Road,Z2,W165,,12.967626,77.656899,lcv,KA19AB2475,officer,radio,open,low,0,0,0,clear,0.00,25.1,0,1,0,0,,3,false,SIG2,,Bengaluru,PS30,,,EB,2023-11-20T20:55:00+00:00,
EVT-003396,2024-02-14T01:42:00+00:00,2024-02-14T01:42:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,medium,true,Old Madras Road,Z4,W34,,12.9169,77.48264,,,officer,radio,open,high,0,0,0,rain,5.07,22.7,0,3,1,0,,2,true,SIG45,,Bengaluru,PS30,,,NB,2024-02-14T01:42:00+00:00,
EVT-003397,2024-03-26T23:46:00+00:00,2024-03-26T23:46:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z6,W43,,13.072246,77.656237,two_wheeler,KA27AB3254,officer,radio,open,low,0,0,0,clear,0.00,23.5,0,3,0,0,,3,false,SIG102,,Bengaluru,PS16,,,EB,2024-03-26T23:46:00+00:00,
EVT-003398,2024-03-25T21:19:00+00:00,2024-03-25T21:19:00+00:00,,,,water_logging,,water logging slowing traffic,,high,false,Kanakapura Road,Z4,W191,,12.968396,77.710698,,,officer,radio,open,medium,0,1,0,clear,0.00,25.3,0,3,0,0,,4,false,SIG95,,Bengaluru,PS13,,,WB,2024-03-25T21:19:00+00:00,
EVT-003399,2024-03-29T02:10:00+00:00,2024-03-29T02:10:00+00:00,,,,water_logging,,water logging slowing traffic,,medium,false,Magadi Road,Z8,W87,,13.092539,77.618788,,,officer,radio,open,low,0,1,0,rain,5.78,25.7,1,2,0,0,,4,false,SIG54,,Bengaluru,PS5,,,SB,2024-03-29T02:10:00+00:00,
EVT-003400,2024-02-04T20:57:00+00:00,2024-02-04T20:57:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Sarjapur Road,Z1,W178,,12.96085,77.479105,lcv,KA03AB2987,officer,radio,open,medium,0,0,0,rain,10.4,28.9,0,2,0,0,,0,false,SIG116,,Bengaluru,PS8,,,SB,2024-02-04T20:57:00+00:00,
EVT-003401,2023-11-05T03:54:00+00:00,2023-11-05T03:54:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Mysore Road,Z1,W58,,12.865799,77.602443,car,KA13AB4613,officer,radio,open,low,0,0,0,clear,1.49,28.5,0,3,0,0,,4,false,SIG115,,Bengaluru,PS21,,,WB,2023-11-05T03:54:00+00:00,
EVT-003402,2023-11-27T20:22:00+00:00,2023-11-27T20:22:00+00:00,,,,pot_holes,,pothole causing slowdown,,medium,false,Mysore Road,Z5,W94,,12.861722,77.59013,,,officer,radio,open,medium,1,0,0,clear,1.06,23.4,1,2,0,0,,1,false,SIG66,,Bengaluru,PS20,,,EB,2023-11-27T20:22:00+00:00,
EVT-003403,2024-03-14T18:03:00+00:00,2024-03-14T18:03:00+00:00,,,,accident,,"accident reported, vehicles involved; road closure required",,low,true,Tumkur Road,Z7,W183,J290,12.858929,77.482399,,,officer,radio,open,high,0,0,0,clear,4.62,23.0,0,3,1,0,,1,true,SIG146,,Bengaluru,PS17,,,WB,2024-03-14T18:03:00+00:00,
EVT-003404,2024-03-08T10:41:00+00:00,2024-03-08T10:41:00+00:00,,,,others,,incident reported; road closure required,,low,true,ORR West,Z3,W166,,13.089919,77.670341,,,officer,radio,open,high,0,0,0,rain,6.67,19.7,2,3,0,0,,1,true,SIG77,,Bengaluru,PS44,,,EB,2024-03-08T10:41:00+00:00,
EVT-003405,2023-11-05T22:14:00+00:00,2023-11-05T22:14:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,low,false,ORR West,Z6,W94,,12.848689,77.561422,two_wheeler,KA05AB8159,officer,radio,open,low,0,0,0,rain,5.77,28.2,0,3,0,0,,4,false,SIG115,,Bengaluru,PS3,,,EB,2023-11-05T22:14:00+00:00,
EVT-003406,2024-04-18T23:26:00+00:00,2024-04-18T23:26:00+00:00,,,,public_event,,public event procession,,medium,false,ORR East,Z8,W163,,12.844922,77.491902,,,officer,radio,open,low,0,0,0,clear,0.00,25.8,0,3,0,0,,1,false,SIG84,,Bengaluru,PS17,,,EB,2024-04-18T23:26:00+00:00,
EVT-003407,2024-02-05T00:43:00+00:00,2024-02-05T00:43:00+00:00,,,,accident,,"accident reported, vehicles involved",,low,false,Bellary Road,Z7,W64,J137,12.980409,77.556452,,,officer,radio,open,medium,0,0,0,rain,5.33,24.8,0,1,0,0,,2,false,SIG26,,Bengaluru,PS1,,,SB,2024-02-05T00:43:00+00:00,
EVT-003408,2024-02-25T01:01:00+00:00,2024-02-25T01:01:00+00:00,,,,others,,incident reported,,medium,false,Sarjapur Road,Z1,W184,,12.998684,77.677038,,,officer,radio,open,low,0,0,0,clear,0.00,25.4,0,2,0,0,,4,false,SIG140,,Bengaluru,PS4,,,EB,2024-02-25T01:01:00+00:00,
EVT-003409,2024-04-29T00:53:00+00:00,2024-04-29T00:53:00+00:00,,,,breakdown,,vehicle breakdown blocking lane,,medium,false,Bellary Road,Z2,W127,,12.982947,77.61919,auto,KA44AB4301,officer,radio,open,medium,0,0,0,clear,0.00,25.5,1,2,0,0,,1,false,SIG151,,Bengaluru,PS44,,,EB,2024-04-29T00:53:00+00:00,
EVT-003410,2024-01-09T07:25:00+00:00,2024-01-09T07:25:00+00:00,,,,pot_holes,,pothole causing slowdown,,low,false,Old Madras Road,Z7,W187,,12.966749,77.541683,,,officer,radio,open,low,1,0,0,clear,2.63,26.6,0,1,0,0,,2,false,SIG143,,Bengaluru,PS35,,,EB,2024-01-09T07:25:00+00:00,
EVT-003411,2024-03-11T04:43:00+00:00,2024-03-11T04:43:00+00:00,,,,water_logging,,water logging slowing traffic,,low,false,Hosur Road,Z7,W127,,13.016316,77.494688,,,officer,radio,open,low,0,1,0,clear,0.00,22.4,0,1,0,0,,1,false,SIG54,,Bengaluru,PS5,,,EB,2024-03-11T04:43:00+00:00,
EVT-003412,2024-03-07T17:02:00+00:00,2024-03-07T17:02:00+00:00,,,,accident,,"accident reported, vehicles involved",,medium,false,Old Madras Road,Z5,W139,,12.98774,77.481521,,,officer,radio,open,high,0,0,0,clear,0.00,22.1,1,1,1,0,,2,false,SIG92,,Bengaluru,PS17,,,EB,2024-03-07T17:02:00+00:00,
